Wall time,Step,Value
1664348715.230616,618,5.126199245452881
1664348729.643989,620,5.284872531890869
1664348744.345335,622,5.605608940124512
1664348758.598555,624,3.4382903575897217
1664348766.140744,625,7.177640914916992
1664348787.71201,628,6.409397125244141
1664348801.976054,630,4.790718078613281
1664348808.908425,631,5.012286186218262
1664348837.814081,635,6.185861587524414
1664348865.959867,639,5.173453330993652
1664348887.4632,642,6.6258392333984375
1664348894.567485,643,5.76625919342041
1664348901.58006,644,4.6992669105529785
1664348909.02724,645,5.29487943649292
1664348916.206545,646,4.317602157592773
1664348952.352823,651,3.5841150283813477
1664348966.727515,653,5.648808479309082
1664348973.931369,654,5.9608869552612305
1664348980.697232,655,5.524029731750488
1664348987.692322,656,5.098830223083496
1664348994.775563,657,5.56190299987793
1664349547.702917,660,5.419327735900879
1664349562.832338,662,8.449822425842285
1664349613.083877,669,4.6521124839782715
1664349634.436801,672,4.93733024597168
1664349670.425317,677,5.288340091705322
1664349677.736379,678,6.411722660064697
1664349684.954291,679,5.944742202758789
1664349706.698236,682,4.887458801269531
1664349720.978451,684,5.722293853759766
1664349728.261806,685,6.53348445892334
1664349735.258327,686,5.087947368621826
1664349756.663361,689,5.662647724151611
1664349791.352877,694,5.329975128173828
1664349805.247833,696,4.399296760559082
1664349819.000257,698,5.362493515014648
1664349826.161008,699,5.490091800689697
1664349840.767255,701,4.711179733276367
1664349862.099662,704,5.099172592163086
1664349869.15617,705,4.946981430053711
1664350407.041952,707,4.742132186889648
1664350435.978294,711,6.432377815246582
1664350443.184245,712,5.049883842468262
1664350457.6595,714,5.090585708618164
1664350479.486262,717,8.327478408813477
1664350493.859781,719,6.175197124481201
1664350515.390668,722,6.257969856262207
1664350522.458959,723,3.6541380882263184
1664350536.67707,725,4.766696929931641
1664350550.64643,727,3.839081287384033
1664350558.15673,728,6.770660400390625
1664350572.276943,730,4.521210670471191
1664350579.363069,731,5.572035789489746
1664350593.711781,733,6.624866008758545
1664350600.701957,734,5.347159385681152
1664350607.677121,735,6.843073844909668
1664350642.809057,740,4.464902877807617
1664350671.203818,744,5.290670394897461
1664350678.132002,745,4.776270866394043
1664350685.44794,746,6.195453643798828
1664351295.241248,757,5.311638832092285
1664351302.356777,758,4.308174133300781
1664351316.579718,760,5.741264820098877
1664351352.20173,765,4.571835041046143
1664351359.447331,766,6.089744567871094
1664351366.647598,767,7.644147872924805
1664351387.973135,770,6.8898725509643555
1664351395.082089,771,5.085664749145508
1664351416.426357,774,4.7074127197265625
1664351437.437176,777,4.588016510009766
1664351444.480255,778,4.987092018127441
1664351458.36093,780,4.76808500289917
1664351465.410172,781,4.868288040161133
1664351472.347511,782,3.7929513454437256
1664351479.220572,783,5.229375839233398
1664351486.438478,784,6.2553911209106445
1664351529.031094,790,5.3864264488220215
1664351550.952096,793,6.5071797370910645
1664351565.171984,795,4.538808822631836
1664351579.245449,797,5.444728374481201
1664352136.635134,801,4.837379455566406
1664352173.681088,806,5.670580863952637
1664352180.78942,807,3.835662603378296
1664352187.751447,808,3.131178379058838
1664352194.71629,809,4.168359756469727
1664352216.191119,812,5.432110786437988
1664352273.007421,820,4.681400775909424
1664352280.183903,821,6.0141448974609375
1664352294.805611,823,5.3889360427856445
1664352309.303852,825,5.852997303009033
1664352330.529394,828,4.723494529724121
1664352337.549953,829,4.936379432678223
1664352344.618658,830,5.426631927490234
1664352372.610632,834,4.346661567687988
1664352380.057795,835,9.17351245880127
1664352394.632158,837,5.246336936950684
1664352401.665776,838,4.897945404052734
1664352408.849325,839,4.958581924438477
1664352423.491853,841,5.777348041534424
1664352431.007099,842,7.757206439971924
1664352452.506702,845,5.416355133056641
1664352467.12609,847,6.2665886878967285
1664353029.989106,852,4.897610664367676
1664353037.66191,853,7.2701616287231445
1664353059.611725,856,5.673567771911621
1664353081.360677,859,6.073582649230957
1664353102.301717,862,4.09788703918457
1664353116.419657,864,5.309239864349365
1664353137.260732,867,3.6865742206573486
1664353144.223227,868,4.38545036315918
1664353172.392794,872,4.991025924682617
1664353179.256545,873,5.204360008239746
1664353272.034363,886,9.05300521850586
1664353279.207794,887,5.722310543060303
1664353286.566836,888,5.899290084838867
1664353301.006886,890,6.8506927490234375
1664353315.201938,892,4.177025318145752
1664353329.737649,894,4.453415393829346
1664353876.864706,897,4.365341663360596
1664353891.482057,899,6.411307334899902
1664353898.694928,900,4.458651542663574
1664353920.403641,903,4.376924514770508
1664353927.479399,904,4.4583282470703125
1664353941.986353,906,6.496728420257568
1664353963.528809,909,4.041099548339844
1664353970.590904,910,4.804121017456055
1664353984.643011,912,4.542509078979492
1664353991.746247,913,4.886381149291992
1664354013.358076,916,5.244733810424805
1664354041.854096,920,4.486270427703857
1664354049.595687,921,4.271667003631592
1664354064.106673,923,4.773916721343994
1664354078.45054,925,5.2270917892456055
1664354107.216831,929,3.8509392738342285
1664354114.586845,930,7.427759647369385
1664354128.873681,932,4.19877290725708
1664354136.214511,933,5.518407344818115
1664354143.526497,934,4.860079765319824
1664354150.685004,935,5.785612106323242
1664354165.235822,937,5.311976909637451
1664354193.878392,941,3.8019566535949707
1664354748.497936,943,7.191084384918213
1664354755.705093,944,4.722442150115967
1664354777.336835,947,4.291144371032715
1664354806.556916,951,8.249067306518555
1664354828.012391,954,4.425497055053711
1664354849.537083,957,5.038763046264648
1664354856.628978,958,4.283486366271973
1664354885.405294,962,4.736634731292725
1664354899.669477,964,4.463800430297852
1664354906.760493,965,4.991033554077148
1664354920.952889,967,4.60883092880249
1664354934.751936,969,4.3686628341674805
1664354941.770333,970,3.83966064453125
1664354963.054013,973,4.463754653930664
1664354999.640167,978,5.360824108123779
1664355014.092603,980,5.154658317565918
1664355021.097316,981,4.28602409362793
1664355035.370917,983,5.288010120391846
1664355043.025039,984,7.683723449707031
1664355071.654026,988,4.916851043701172
1664355628.821058,992,5.375550270080566
1664355643.525907,994,5.317783355712891
1664355657.971831,996,4.3008904457092285
1664355671.988851,998,5.129342079162598
1664355686.617638,1000,4.689084053039551
1664355693.447241,1001,4.266912937164307
1664355714.980288,1004,6.188337326049805
1664355722.160821,1005,4.495710372924805
1664355729.445124,1006,7.1133527755737305
1664355743.628218,1008,4.574902534484863
1664355778.943225,1013,5.734832763671875
1664355793.147575,1015,6.0385422706604
1664355807.573751,1017,6.68227481842041
1664355814.752825,1018,6.175874710083008
1664355821.774332,1019,4.319852828979492
1664355857.723045,1024,4.484169960021973
1664355886.405922,1028,6.094020843505859
1664355900.790213,1030,5.392480373382568
1664355907.608772,1031,4.707746505737305
1664356474.763013,1037,5.130691051483154
1664356482.130675,1038,5.168618679046631
1664356489.459698,1039,6.157924652099609
1664356496.780518,1040,5.893301010131836
1664356504.306319,1041,5.340490818023682
1664356533.01589,1045,6.240752696990967
1664356547.13548,1047,4.701569557189941
1664356554.191007,1048,4.341517448425293
1664356597.539365,1054,5.377164840698242
1664356604.557469,1055,6.438612937927246
1664356625.972626,1058,6.350667953491211
1664356639.916874,1060,4.948208808898926
1664356647.094004,1061,5.217014312744141
1664356654.428153,1062,6.800440788269043
1664356668.85284,1064,5.814969539642334
1664356690.377938,1067,3.398792266845703
1664356704.499035,1069,4.140170097351074
1664356718.598182,1071,5.4806108474731445
1664356725.632181,1072,4.982751369476318
1664356732.987415,1073,4.638322830200195
1664356740.253029,1074,4.699215412139893
1664356747.317222,1075,5.636760711669922
1664356754.458462,1076,4.811227321624756
1664356775.653514,1079,4.565003395080566
1664356782.715666,1080,4.687107086181641
1664356796.771324,1082,3.2409415245056152
1664357332.312836,1083,4.854763031005859
1664357339.565788,1084,4.2113142013549805
1664357361.475324,1087,5.400339126586914
1664357368.925164,1088,5.491097927093506
1664357376.211153,1089,4.924135684967041
1664357404.874435,1093,5.018590450286865
1664357454.768548,1100,4.113061428070068
1664357468.719137,1102,4.733015060424805
1664357482.880167,1104,3.6861090660095215
1664357489.993967,1105,5.489377975463867
1664357497.192223,1106,6.664802074432373
1664357518.171568,1109,4.614962577819824
1664357532.659166,1111,5.463507175445557
1664357546.46438,1113,4.549407005310059
1664357553.622516,1114,6.407660961151123
1664357567.641596,1116,5.047993183135986
1664357602.828501,1121,6.427934646606445
1664357617.10434,1123,4.882881164550781
1664357624.465435,1124,5.891039848327637
1664357646.233304,1127,5.950262069702148
1664357653.333766,1128,5.8905720710754395
1664358205.010181,1130,6.709127902984619
1664358212.263844,1131,4.334209442138672
1664358219.708669,1132,6.090920448303223
1664358226.842106,1133,3.9910926818847656
1664358234.124054,1134,5.791490077972412
1664358248.750531,1136,4.1744890213012695
1664358256.281712,1137,7.921778202056885
1664358263.685216,1138,4.701591491699219
1664358284.981759,1141,4.928735733032227
1664358306.110785,1144,5.168881416320801
1664358327.58709,1147,5.312135696411133
1664358334.608125,1148,3.3232803344726562
1664358348.913651,1150,5.9443840980529785
1664358363.172807,1152,5.6535797119140625
1664358370.387552,1153,4.163933753967285
1664358377.524361,1154,4.729109764099121
1664358384.4389,1155,5.64513635635376
1664358434.032237,1162,6.088009834289551
1664358448.104006,1164,4.724523544311523
1664358462.747461,1166,4.4462103843688965
1664358477.14784,1168,4.083102226257324
1664358484.414906,1169,6.72907829284668
1664358527.481363,1175,4.2766242027282715
1664358534.478892,1176,4.0864129066467285
1664359087.458185,1178,4.184843063354492
1664359094.881453,1179,5.639041900634766
1664359102.164415,1180,5.4432692527771
1664359131.260807,1184,4.916567802429199
1664359145.368538,1186,4.245604515075684
1664359159.708941,1188,4.967925071716309
1664359174.353317,1190,6.806087970733643
1664359181.400566,1191,4.458203315734863
1664359188.253919,1192,3.9361701011657715
1664359209.613394,1195,5.693558216094971
1664359216.688159,1196,5.137681007385254
1664359223.779423,1197,6.5737199783325195
1664359238.446149,1199,7.644345283508301
1664359245.622898,1200,5.200932025909424
1664359267.070689,1203,5.746448516845703
1664359295.50051,1207,4.156225681304932
1664359303.033455,1208,9.289813995361328
1664359310.222696,1209,6.049173355102539
1664359324.287913,1211,4.189409255981445
1664359352.127287,1215,4.761330604553223
1664359359.619231,1216,6.901825904846191
1664359366.717335,1217,5.568933486938477
1664359388.224369,1220,4.344958305358887
1664359963.786329,1225,5.193430423736572
1664359978.399677,1227,4.14853572845459
1664360007.32051,1231,4.953052043914795
1664360029.050571,1234,3.318373441696167
1664360035.994064,1235,5.268040657043457
1664360072.339168,1240,8.740758895874023
1664360086.734078,1242,5.972071170806885
1664360093.930256,1243,6.839359283447266
1664360101.136087,1244,5.774844169616699
1664360108.350612,1245,6.215137958526611
1664360115.607004,1246,6.449038505554199
1664360129.80149,1248,5.031505584716797
1664360151.239927,1251,4.904928207397461
1664360158.26672,1252,4.738437175750732
1664360165.322703,1253,4.009553909301758
1664360172.571844,1254,4.200578689575195
1664360187.277081,1256,5.232524871826172
1664360201.622802,1258,4.789791107177734
1664360208.732883,1259,3.9688727855682373
1664360230.043249,1262,4.955872535705566
1664360237.200719,1263,4.692351341247559
1664360279.633426,1269,3.38984751701355
1664360834.578769,1273,3.7043228149414062
1664360870.986739,1278,5.64738655090332
1664360877.93292,1279,3.5482563972473145
1664360884.979411,1280,3.893624782562256
1664360913.589353,1284,5.065812587738037
1664360935.298045,1287,7.47162389755249
1664360970.279943,1292,5.068260192871094
1664360991.731994,1295,5.602725505828857
1664361027.530772,1300,4.567131996154785
1664361034.306337,1301,4.063517093658447
1664361055.817342,1304,4.255245208740234
1664361084.750201,1308,6.462553977966309
1664361113.251341,1312,4.369677543640137
1664361149.181849,1317,4.753561019897461
1664361716.384697,1322,5.702868461608887
1664361730.905642,1324,4.431175231933594
1664361752.688848,1327,4.451722145080566
1664361759.794318,1328,3.9872634410858154
1664361774.030301,1330,5.0742011070251465
1664361824.570768,1337,4.703634738922119
1664361888.624454,1346,4.710885047912598
1664361895.719453,1347,5.537113666534424
1664361909.765133,1349,4.686781883239746
1664361916.775719,1350,4.535407066345215
1664361938.142531,1353,4.880225658416748
1664361945.310443,1354,6.4155731201171875
1664361960.126788,1356,5.630845546722412
1664361988.834979,1360,5.554993629455566
1664362003.072337,1362,4.059443473815918
1664362570.167063,1366,4.8062357902526855
1664362577.336752,1367,3.4155733585357666
1664362584.508891,1368,4.163669109344482
1664362591.58484,1369,4.279298782348633
1664362599.001153,1370,7.110235214233398
1664362627.286747,1374,3.884354829788208
1664362634.476913,1375,5.111936569213867
1664362648.909471,1377,6.151337146759033
1664362656.222842,1378,7.161604881286621
1664362684.919621,1382,5.039796829223633
1664362719.755208,1387,5.647319793701172
1664362726.845325,1388,4.644765377044678
1664362755.019117,1392,4.897313117980957
1664362776.020078,1395,4.761378765106201
1664362804.100973,1399,4.258337020874023
1664362847.727062,1405,6.378495216369629
1664363472.965616,1418,7.715412616729736
1664363480.278652,1419,5.055229663848877
1664363508.944878,1423,4.5273027420043945
1664363580.612179,1433,6.101327896118164
1664363587.904445,1434,6.322030067443848
1664363616.527373,1438,5.4229416847229
1664363630.628444,1440,4.985748291015625
1664363637.757189,1441,5.411441802978516
1664363644.722648,1442,4.250494003295898
1664363651.746402,1443,3.9553849697113037
1664363672.987715,1446,4.757802963256836
1664363694.319839,1449,5.814716339111328
1664363708.980348,1451,4.073134899139404
1664363723.590787,1453,6.016539573669434
1664363730.705125,1454,4.68323278427124
1664363745.156637,1456,6.759512901306152
1664363752.143418,1457,4.013559818267822
1664363759.390006,1458,4.940851211547852
1664364295.459034,1459,3.3486316204071045
1664364302.705654,1460,3.763538122177124
1664364309.882147,1461,3.691236734390259
1664364317.137977,1462,5.004477500915527
1664364324.373087,1463,4.766849040985107
1664364338.833696,1465,5.370251178741455
1664364389.072091,1472,4.937204837799072
1664364410.870764,1475,3.9759888648986816
1664364418.106601,1476,5.462759494781494
1664364432.246223,1478,5.148092746734619
1664364481.852461,1485,5.09907341003418
1664364509.841221,1489,4.763308525085449
1664364524.003982,1491,3.923457622528076
1664364531.317901,1492,7.384059906005859
1664364552.710634,1495,4.598688125610352
1664364559.986178,1496,5.188209056854248
1664364589.042556,1500,4.8426666259765625
1664364596.321606,1501,5.038562774658203
1664364603.577043,1502,4.658139705657959
1664364618.368109,1504,6.9826507568359375
1664365194.739937,1511,4.2001872062683105
1664365201.94816,1512,4.94639778137207
1664365209.200692,1513,4.6243181228637695
1664365223.656918,1515,6.419023036956787
1664365238.292889,1517,4.699825286865234
1664365245.507533,1518,5.2276716232299805
1664365296.162875,1525,5.5680928230285645
1664365332.416002,1530,5.71952486038208
1664365374.430121,1536,5.07668399810791
1664365396.68262,1539,6.586992263793945
1664365403.851489,1540,3.936998128890991
1664365425.519703,1543,7.066956520080566
1664365475.659207,1550,6.0078654289245605
1664366028.758958,1553,4.576364994049072
1664366035.982953,1554,4.2608642578125
1664366043.391412,1555,5.5702595710754395
1664366107.818014,1564,3.2253596782684326
1664366128.699826,1567,4.725265026092529
1664366135.885437,1568,5.6184468269348145
1664366150.457069,1570,6.348982810974121
1664366164.301499,1572,4.544511795043945
1664366171.206019,1573,4.884576320648193
1664366178.26153,1574,4.588705539703369
1664366185.521522,1575,6.55285120010376
1664366206.721217,1578,7.078219413757324
1664366220.695165,1580,4.375163555145264
1664366234.995383,1582,4.747195243835449
1664366242.069298,1583,5.041134357452393
1664366249.299355,1584,6.518327713012695
1664366271.329322,1587,6.065166473388672
1664366307.544039,1592,6.6668596267700195
1664366343.266269,1597,5.7213311195373535
1664366350.322608,1598,5.942665100097656
1664366357.626118,1599,6.921540260314941
1664366913.422927,1603,4.052861213684082
1664366920.924307,1604,4.711291313171387
1664366927.895067,1605,3.74696683883667
1664366985.64631,1613,4.982605457305908
1664367000.172642,1615,6.265674591064453
1664367007.300604,1616,4.034816265106201
1664367021.487269,1618,5.990097999572754
1664367064.049247,1624,4.415748119354248
1664367077.91529,1626,4.451809883117676
1664367092.460061,1628,5.157003402709961
1664367099.638198,1629,5.036559104919434
1664367127.773928,1633,4.468305587768555
1664367156.402509,1637,4.267285346984863
1664367163.628044,1638,4.564849853515625
1664367170.55926,1639,4.611586570739746
1664367192.670289,1642,7.181598663330078
1664367199.891786,1643,5.624083518981934
1664367778.176272,1648,7.55007791519165
1664367785.16152,1649,4.354182243347168
1664367799.958476,1651,5.836679458618164
1664367814.41311,1653,4.089290618896484
1664367821.687509,1654,5.8455305099487305
1664367828.747788,1655,4.519730091094971
1664367836.01211,1656,5.371367931365967
1664367850.26057,1658,4.674266815185547
1664367864.321261,1660,5.090349197387695
1664367893.481148,1664,7.533323287963867
1664367907.863583,1666,6.112545490264893
1664367921.786782,1668,4.273488998413086
1664367942.96905,1671,5.2534356117248535
1664367949.994039,1672,4.493220329284668
1664367978.470499,1676,4.642195701599121
1664367999.016856,1679,4.078989028930664
1664368013.06979,1681,6.006037712097168
1664368020.139811,1682,6.531542778015137
1664368034.86742,1684,7.3697829246521
1664368056.230305,1687,3.903959274291992
1664368063.467302,1688,5.7751922607421875
1664368070.492069,1689,4.389825820922852
1664368077.486147,1690,4.072356700897217
1664368647.794396,1695,5.034623146057129
1664368655.4392,1696,5.83464241027832
1664368662.757815,1697,5.8365583419799805
1664368677.105195,1699,5.6726579666137695
1664368691.358396,1701,5.719077110290527
1664368698.802293,1702,6.352982521057129
1664368713.070854,1704,5.22883415222168
1664368727.565093,1706,6.995578765869141
1664368749.25353,1709,4.933244705200195
1664368763.477587,1711,5.208992004394531
1664368770.402926,1712,3.432809352874756
1664368777.648373,1713,5.76286506652832
1664368784.759632,1714,5.141530990600586
1664368827.625104,1720,3.78253173828125
1664368834.860985,1721,6.313475131988525
1664368856.191663,1724,4.2637786865234375
1664368863.424292,1725,5.160359859466553
1664368870.736872,1726,5.119601249694824
1664368877.902062,1727,4.299598693847656
1664368913.647471,1732,3.710916757583618
1664368970.833324,1740,5.268375396728516
1664369510.902581,1741,4.739062786102295
1664369539.946334,1745,4.9868669509887695
1664369554.147141,1747,3.7010886669158936
1664369575.823901,1750,5.298855781555176
